Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:18:02,0,-0.0,76.5
15:18:03,0,-0.0,76.5
15:18:04,0,-0.0,76.5
15:18:05,0,-0.0,76.5
15:18:06,0,-0.0,76.5
15:18:07,0,-0.0,76.5
15:18:07,0,-0.0,76.5
15:18:08,0,-0.0,76.5
15:18:09,0,-0.0,76.5
15:18:10,0,0.0,76.5
15:18:11,0,-0.0,76.5
15:18:12,0,-0.0,76.5
15:18:12,0,-0.0,76.5
15:18:13,0,-0.0,76.5
15:18:14,0,-0.0,76.5
15:18:15,0,-0.0,76.5
15:18:16,0,-0.0,76.5
15:18:16,0,-0.0,76.5
15:18:17,0,-0.0,76.5
15:18:18,0,-0.0,76.5
15:18:19,0,-0.0,76.5
15:18:20,0,-0.0,76.5
15:18:21,0,-0.0,76.5
15:18:21,-0.4,-0.0,76.5
15:18:22,-1.5,-0.0,76.5
15:18:23,-2.5,-0.0,76.5
15:18:24,-3.7,-0.0,76.5
15:18:25,-10.1,0.0,76.5
15:18:25,-18.5,-0.0,76.5
15:18:26,-29.4,-0.0,76.5
15:18:27,-42.3,-0.0,76.5
15:18:28,-59.2,-0.0,76.5
15:18:29,-75.7,-0.0,76.5
