Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:28:09,0,-0.0,153.0
15:28:09,0,-0.0,153.0
15:28:10,0,-0.0,153.0
15:28:11,0,-0.0,153.0
15:28:12,0,-0.0,153.0
15:28:13,0,-0.0,153.0
15:28:13,0,-0.0,153.0
15:28:14,0,-0.0,153.0
15:28:15,0,-0.0,153.0
15:28:16,0,-0.0,153.0
15:28:17,0,-0.0,153.0
15:28:18,0,-0.0,153.0
15:28:18,0,-0.0,153.0
15:28:19,0,-0.0,153.0
15:28:20,0,-0.0,153.0
15:28:21,0,-0.0,153.0
15:28:22,0,-0.0,153.0
15:28:23,0,-0.0,153.0
15:28:23,0,-0.0,153.0
15:28:24,0,-0.0,153.0
15:28:25,0,-0.0,153.0
15:28:26,0,-0.0,153.0
15:28:27,0,-0.0,153.0
15:28:27,-0.5,-0.0,153.0
15:28:28,-1.7,-0.0,153.0
15:28:29,-2.8,-0.0,153.0
15:28:30,-4.2,0.0,153.0
15:28:31,-10.2,-0.0,153.0
15:28:32,-18.5,-0.0,153.0
15:28:32,-30.3,-0.0,153.0
15:28:33,-41.7,-0.0,153.0
15:28:34,-58.2,-0.0,153.0
15:28:35,-75.9,-0.0,153.0
15:28:36,-94.8,-0.0,153.0
15:28:36,-114.5,0.0,153.0
15:28:37,-140.9,-0.0,153.0
15:28:38,-166.2,-0.0,153.0
15:28:39,-193.5,-0.0,153.0
15:28:40,-224.6,-0.0,153.0
15:28:41,-253.9,-0.0,153.0
15:28:41,-286.2,-0.0,153.0
