Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:30:47,0,-0.0,153.0
15:30:47,0,-0.4,153.0
15:30:48,0,-0.0,153.0
15:30:49,0,-0.0,153.0
15:30:50,0,-0.0,153.0
15:30:51,0,-0.0,153.0
15:30:52,0,-0.0,153.0
15:30:52,0,0.0,153.0
15:30:53,0,-0.0,153.0
15:30:54,0,-0.0,153.0
15:30:55,0,-0.0,153.0
15:30:56,0,-0.0,153.0
15:30:56,0,-0.0,153.0
15:30:57,0,-0.0,153.0
15:30:58,0,-0.0,153.0
15:30:59,0,-0.0,153.0
15:31:00,0,-0.0,153.0
15:31:01,0,-0.0,153.0
15:31:01,0,-0.0,153.0
15:31:02,0,-0.0,153.0
15:31:03,0,-0.0,153.0
15:31:04,0,-0.0,153.0
15:31:05,0,-0.0,153.0
15:31:06,-0.6,-0.0,153.0
15:31:06,-1.4,-0.0,153.0
15:31:07,-2.6,-0.0,153.0
15:31:08,-4.3,-0.0,153.0
15:31:09,-9.8,-0.0,153.0
15:31:10,-19.3,-0.0,153.0
15:31:10,-30.2,-0.0,153.0
15:31:11,-43.5,-0.0,153.0
15:31:12,-57.5,-0.0,153.0
15:31:13,-75.2,-2.5,153.0
15:31:14,-96.8,-4.6,153.0
15:31:15,-120.0,-32.9,153.0
15:31:15,-143.3,-52.9,153.0
15:31:16,-173.3,-40.8,153.0
15:31:17,-190.2,-52.9,153.0
15:31:18,-220.9,-2.5,153.0
15:31:19,-247.8,-0.4,153.0
15:31:19,-281.3,-0.0,153.0
15:31:20,-315.6,-0.4,153.0
15:31:21,-361.0,-0.4,153.0
15:31:22,-385.3,-0.0,153.0
