Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:59:21,0,-0.0,25
15:59:22,0,-0.0,25
15:59:23,0,-0.0,25
15:59:24,0,-0.0,25
15:59:24,0,-0.0,25
15:59:25,0,-0.0,25
15:59:26,0,-0.0,25
15:59:27,0,-0.0,25
15:59:28,0,-0.0,25
15:59:28,0,-0.0,25
15:59:29,0,-0.0,25
15:59:30,0,-0.0,25
15:59:31,0,-0.0,25
15:59:32,0,-0.0,25
15:59:33,0,-0.0,25
15:59:33,0,-0.0,25
15:59:34,0,-0.0,25
15:59:35,0,-0.0,25
15:59:36,0,-0.0,25
15:59:37,0,-0.0,25
15:59:37,0,-0.0,25
15:59:38,0,-0.0,25
15:59:39,0,-0.0,25
15:59:40,0,-0.0,25
15:59:41,0,-0.0,25
15:59:42,0,-0.0,25
15:59:42,0,-0.0,25
15:59:43,0,-0.0,25
15:59:44,0,-0.0,25
15:59:45,0,-0.0,25
15:59:46,0,-0.0,25
15:59:46,0,-0.0,25
15:59:47,0,-0.0,25
15:59:48,0,-0.0,25
15:59:49,0,0.0,25
15:59:50,0,-0.0,25
15:59:51,0,-0.0,25
15:59:51,0,-0.0,25
15:59:52,0,0.0,25
