Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
16:13:02,1633.4,-0.0,25
16:13:03,1635.4,-0.0,25
16:13:04,1635.4,-0.0,25
16:13:05,1635.4,-0.0,25
16:13:05,1635.4,-0.0,25
16:13:06,1635.4,-0.0,25
16:13:07,1635.4,-0.0,25
16:13:08,1635.4,0.0,25
16:13:09,1635.4,-0.0,25
16:13:10,1635.4,-0.0,25
16:13:10,1635.4,-0.0,25
16:13:11,1633.4,-0.0,25
16:13:12,1635.4,-0.0,25
16:13:15,1633.4,-0.0,25
16:13:16,1635.4,-0.0,25
16:13:17,1635.4,-0.0,25
16:13:18,1637.4,-0.0,25
16:13:19,1645.5,-0.0,25
16:13:20,1653.6,-0.0,25
16:13:20,1665.7,-0.0,25
16:13:21,1683.8,-0.0,25
16:13:22,1707.9,-0.0,25
16:13:23,1730.0,-0.0,25
16:13:24,1780.1,-0.0,25
16:13:24,1901.8,0.0,25
16:13:25,1991.0,0.0,25
16:13:26,2012.7,0.0,25
16:13:27,2006.8,-0.0,25
