Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:16:52,0,-0.0,25
15:16:53,0,-0.0,76.5
15:16:54,0,-0.0,76.5
15:16:55,0,-0.0,76.5
15:16:56,0,-0.0,76.5
15:16:56,0,-0.0,76.5
15:16:57,0,-0.0,76.5
15:16:58,0,-0.0,76.5
15:16:59,0,-0.0,76.5
15:17:00,0,-0.0,76.5
15:17:00,0,-0.0,76.5
15:17:01,0,-0.0,76.5
15:17:02,0,-0.0,76.5
15:17:03,0,-0.0,76.5
15:17:04,0,-0.0,76.5
15:17:05,0,-0.0,76.5
15:17:05,0,-0.0,76.5
15:17:06,0,-0.0,76.5
15:17:07,0,-0.0,76.5
15:17:08,0,-0.0,76.5
15:17:09,0,-0.0,76.5
15:17:09,0,-0.0,76.5
15:17:10,0,-0.0,76.5
15:17:11,-0.4,-0.0,76.5
15:17:12,-1.4,0.0,76.5
15:17:13,-3.0,-0.0,76.5
15:17:14,-4.5,-0.0,76.5
15:17:14,-10.0,-0.0,76.5
15:17:15,-18.2,-0.0,76.5
15:17:16,-29.4,-0.0,76.5
15:17:17,-42.0,-0.0,76.5
15:17:18,-54.9,-0.0,76.5
15:17:18,-74.1,-0.0,76.5
15:17:19,-93.9,-0.0,76.5
15:17:20,-117.4,-0.0,76.5
15:17:21,-116.1,-0.0,76.5
15:17:22,-113.6,-0.0,76.5
15:17:23,-112.6,-0.0,76.5
15:17:23,-113.1,-0.0,76.5
15:17:24,-114.9,0.0,76.5
15:17:25,-112.4,-0.0,76.5
15:17:26,-115.9,-0.0,76.5
