Timestamp,Enclosure Pressure,Hepa Blockage,Running Mode
15:32:09,0,-0.0,153.0
15:32:10,0,-0.0,153.0
15:32:11,0,-0.0,153.0
15:32:11,0,-0.0,153.0
15:32:12,0,-0.0,153.0
15:32:13,0,-0.0,153.0
15:32:14,0,-0.0,153.0
15:32:15,0,-0.0,153.0
15:32:15,0,-0.0,153.0
15:32:16,0,-0.0,153.0
15:32:17,0,-0.0,153.0
15:32:18,0,-0.0,153.0
15:32:19,0,-0.0,153.0
15:32:20,0,-0.0,153.0
15:32:20,0,-0.0,153.0
15:32:21,0,-0.0,153.0
15:32:22,0,-0.0,153.0
15:32:23,0,-0.0,153.0
15:32:24,0,-0.0,153.0
15:32:24,0,-0.0,153.0
15:32:25,0,-0.0,153.0
15:32:26,0,-0.0,153.0
15:32:27,0,-0.0,153.0
15:32:28,-0.5,-0.0,153.0
15:32:29,-1.8,-0.0,153.0
15:32:29,-3.3,-0.0,153.0
15:32:30,-4.6,0.0,153.0
15:32:31,-10.3,-0.0,153.0
15:32:32,-18.6,-0.0,153.0
15:32:33,-30.1,-0.0,153.0
15:32:33,-42.8,0.0,153.0
15:32:34,-57.8,-0.0,153.0
15:32:35,-76.2,-0.0,153.0
15:32:36,-95.5,-0.0,153.0
15:32:37,-117.6,-3.3,153.0
15:32:38,-137.8,-6.7,153.0
15:32:38,-169.2,-76.3,153.0
15:32:39,-192.9,-53.3,153.0
15:32:40,-220.9,-55.4,153.0
15:32:41,-250.5,-50.4,153.0
15:32:42,-279.9,-50.4,153.0
15:32:42,-313.9,-28.3,153.0
15:32:43,-350.5,-30.0,153.0
15:32:44,-396.3,-21.2,153.0
15:32:45,-403.3,-16.7,153.0
15:32:46,-399.2,-10.4,153.0
15:32:47,-399.1,-14.2,153.0
15:32:47,-403.3,-4.2,153.0
15:32:48,-398.7,-20.0,153.0
15:32:49,-397.6,-5.8,153.0
15:32:50,-398.5,-1.2,153.0
15:32:51,-397.3,-0.4,153.0
